"Order_ID";"Order_Date";"Customer_ID";"Material_ID";"Quantity";"Unit_Price_EUR";"Discount_Percent";"Net_Revenue_EUR"
"ORD01251";"2023-09-05";"CUST005";"MAT025";"51";"240,54";"0";"12267,54"
"ORD01252";"2024-09-04";"CUST015";"MAT008";"64";"543,64";"0";"34792,96"
"ORD01253";"2024-12-27";"CUST008";"MAT001";"65";"633,41";"0";"41171,65"
"ORD01254";"2024-08-19";"CUST008";"MAT004";"11";"152,72";"0";"1679,92"
"ORD01255";"2024-09-26";"CUST003";"MAT006";"85";"720,47";"0";"61239,95"
"ORD01256";"2024-08-14";"CUST010";"MAT028";"36";"35,52";"5";"1214,78"
"ORD01257";"2024-12-30";"CUST012";"MAT014";"12";"412,27";"15";"4205,15"
"ORD01258";"2024-09-07";"CUST008";"MAT015";"95";"156,09";"0";"14828,55"
"ORD01259";"2023-05-17";"CUST012";"MAT004";"56";"149,73";"0";"8384,88"
"ORD01260";"2023-08-26";"CUST001";"MAT016";"28";"142,79";"10";"3598,31"
"ORD01261";"2023-10-12";"CUST005";"MAT018";"86";"650,42";"0";"55936,12"
"ORD01262";"2024-07-06";"CUST003";"MAT028";"43";"33,42";"5";"1365,21"
"ORD01263";"2024-10-10";"CUST007";"MAT009";"32";"135,08";"0";"4322,56"
"ORD01264";"2023-04-15";"CUST012";"MAT017";"84";"629,89";"0";"52910,76"
"ORD01265";"2023-05-03";"CUST007";"MAT007";"36";"335,01";"0";"12060,36"
"ORD01266";"2023-01-11";"CUST013";"MAT028";"39";"32,48";"10";"1140,05"
"ORD01267";"2023-06-23";"CUST002";"MAT016";"33";"135,12";"0";"4458,96"
"ORD01268";"2023-01-02";"CUST015";"MAT002";"35";"343,85";"0";"12034,75"
"ORD01269";"2024-07-18";"CUST002";"MAT027";"30";"385,07";"0";"11552,1"
"ORD01270";"2023-09-24";"CUST009";"MAT023";"96";"346,95";"5";"31641,84"
"ORD01271";"2023-09-30";"CUST001";"MAT018";"56";"629,3";"0";"35240,8"
"ORD01272";"2024-03-13";"CUST012";"MAT023";"79";"389,69";"10";"27706,96"
"ORD01273";"2024-10-09";"CUST012";"MAT011";"24";"234,57";"0";"5629,68"
"ORD01274";"2023-11-20";"CUST006";"MAT027";"71";"368,91";"10";"23573,35"
"ORD01275";"2024-02-23";"CUST006";"MAT018";"73";"620,85";"0";"45322,05"
"ORD01276";"2024-05-14";"CUST012";"MAT011";"58";"236,38";"0";"13710,04"
"ORD01277";"2024-01-02";"CUST003";"MAT029";"32";"303,32";"0";"9706,24"
"ORD01278";"2024-08-03";"CUST010";"MAT011";"25";"268,86";"5";"6385,42"
"ORD01279";"2023-08-10";"CUST009";"MAT003";"37";"155,52";"0";"5754,24"
"ORD01280";"2024-04-13";"CUST011";"MAT013";"55";"171,01";"0";"9405,55"
"ORD01281";"2024-01-02";"CUST002";"MAT001";"62";"600,72";"0";"37244,64"
"ORD01282";"2024-05-30";"CUST001";"MAT026";"97";"136,51";"5";"12579,4"
"ORD01283";"2023-12-09";"CUST015";"MAT007";"6";"397,52";"0";"2385,12"
"ORD01284";"2023-04-20";"CUST013";"MAT027";"99";"406,61";"10";"36228,95"
"ORD01285";"2024-10-27";"CUST007";"MAT028";"73";"31,08";"10";"2041,96"
"ORD01286";"2024-03-23";"CUST006";"MAT026";"92";"151,78";"15";"11869,2"
"ORD01287";"2024-12-24";"CUST015";"MAT013";"6";"199,93";"0";"1199,58"
"ORD01288";"2023-03-26";"CUST001";"MAT023";"90";"374,6";"0";"33714"
"ORD01289";"2023-09-17";"CUST002";"MAT024";"4";"489,39";"0";"1957,56"
"ORD01290";"2024-10-12";"CUST009";"MAT020";"94";"215";"0";"20210"
"ORD01291";"2024-01-17";"CUST014";"MAT023";"35";"329,35";"0";"11527,25"
"ORD01292";"2023-11-05";"CUST006";"MAT027";"95";"422,77";"0";"40163,15"
"ORD01293";"2023-05-07";"CUST004";"MAT021";"8";"657,07";"0";"5256,56"
"ORD01294";"2023-05-13";"CUST002";"MAT022";"19";"226,07";"10";"3865,8"
"ORD01295";"2024-07-23";"CUST001";"MAT011";"43";"274,27";"0";"11793,61"
"ORD01296";"2024-11-30";"CUST003";"MAT001";"34";"588,46";"0";"20007,64"
"ORD01297";"2024-03-08";"CUST005";"MAT030";"50";"543,43";"0";"27171,5"
"ORD01298";"2023-02-20";"CUST012";"MAT005";"3";"556,68";"0";"1670,04"
"ORD01299";"2023-02-09";"CUST013";"MAT021";"48";"761,6";"0";"36556,8"
"ORD01300";"2024-09-18";"CUST014";"MAT028";"62";"33,89";"0";"2101,18"
"ORD01301";"2023-04-27";"CUST013";"MAT022";"53";"221,49";"0";"11738,97"
"ORD01302";"2024-11-15";"CUST006";"MAT001";"99";"531,24";"0";"52592,76"
"ORD01303";"2024-04-28";"CUST006";"MAT022";"51";"227,6";"5";"11027,22"
"ORD01304";"2023-01-17";"CUST004";"MAT023";"61";"326,83";"0";"19936,63"
"ORD01305";"2024-08-29";"CUST005";"MAT014";"13";"466,18";"0";"6060,34"
"ORD01306";"2023-08-25";"CUST012";"MAT028";"15";"36,92";"0";"553,8"
"ORD01307";"2023-04-18";"CUST005";"MAT017";"43";"613,63";"0";"26386,09"
"ORD01308";"2023-03-13";"CUST007";"MAT023";"27";"367,06";"10";"8919,56"
"ORD01309";"2023-06-30";"CUST008";"MAT017";"68";"589,25";"0";"40069"
"ORD01310";"2024-09-24";"CUST008";"MAT005";"86";"636,78";"0";"54763,08"
"ORD01311";"2024-12-03";"CUST015";"MAT027";"40";"387,76";"5";"14734,88"
"ORD01312";"2024-05-14";"CUST005";"MAT012";"68";"223,98";"0";"15230,64"
"ORD01313";"2023-02-06";"CUST011";"MAT006";"53";"715,53";"10";"34130,78"
"ORD01314";"2024-07-19";"CUST011";"MAT012";"15";"204,04";"0";"3060,6"
"ORD01315";"2023-09-03";"CUST015";"MAT024";"26";"552,42";"0";"14362,92"
"ORD01316";"2024-02-23";"CUST007";"MAT010";"6";"181";"0";"1086"
"ORD01317";"2024-06-06";"CUST012";"MAT011";"26";"256,22";"0";"6661,72"
"ORD01318";"2023-04-06";"CUST002";"MAT005";"27";"568,7";"0";"15354,9"
"ORD01319";"2024-02-25";"CUST004";"MAT020";"12";"234,26";"0";"2811,12"
"ORD01320";"2024-12-14";"CUST013";"MAT007";"82";"352,51";"0";"28905,82"
"ORD01321";"2023-01-14";"CUST011";"MAT014";"69";"478,87";"15";"28085,73"
"ORD01322";"2023-10-29";"CUST014";"MAT004";"27";"135,76";"0";"3665,52"
"ORD01323";"2023-09-07";"CUST003";"MAT008";"88";"532,77";"10";"42195,38"
"ORD01324";"2023-04-30";"CUST011";"MAT008";"19";"554,52";"0";"10535,88"
"ORD01325";"2024-10-18";"CUST009";"MAT004";"30";"129,77";"0";"3893,1"
"ORD01326";"2024-09-08";"CUST004";"MAT013";"84";"199,93";"0";"16794,12"
"ORD01327";"2024-05-01";"CUST001";"MAT019";"51";"484,4";"0";"24704,4"
"ORD01328";"2024-07-14";"CUST007";"MAT003";"92";"156,67";"10";"12972,28"
"ORD01329";"2024-05-01";"CUST010";"MAT003";"23";"152,06";"5";"3322,51"
"ORD01330";"2023-12-18";"CUST005";"MAT026";"28";"145,1";"0";"4062,8"
"ORD01331";"2024-01-19";"CUST005";"MAT024";"53";"507,93";"0";"26920,29"
"ORD01332";"2024-03-13";"CUST013";"MAT008";"52";"558,14";"0";"29023,28"
"ORD01333";"2024-05-11";"CUST015";"MAT030";"36";"489,8";"0";"17632,8"
"ORD01334";"2023-05-14";"CUST008";"MAT029";"5";"329,13";"0";"1645,65"
"ORD01335";"2023-12-12";"CUST012";"MAT018";"51";"637,75";"5";"30898,99"
"ORD01336";"2023-05-10";"CUST009";"MAT007";"89";"332,51";"0";"29593,39"
"ORD01337";"2024-01-25";"CUST008";"MAT004";"86";"140,75";"0";"12104,5"
"ORD01338";"2023-07-08";"CUST005";"MAT008";"13";"576,26";"0";"7491,38"
"ORD01339";"2023-04-16";"CUST002";"MAT027";"64";"412";"0";"26368"
"ORD01340";"2024-04-30";"CUST015";"MAT021";"70";"791,47";"0";"55402,9"
"ORD01341";"2024-04-15";"CUST011";"MAT029";"52";"337,74";"10";"15806,23"
"ORD01342";"2023-11-14";"CUST009";"MAT018";"13";"557,5";"0";"7247,5"
"ORD01343";"2023-11-22";"CUST007";"MAT001";"63";"629,32";"0";"39647,16"
"ORD01344";"2024-06-30";"CUST010";"MAT022";"70";"219,96";"0";"15397,2"
"ORD01345";"2024-10-15";"CUST002";"MAT020";"57";"227,84";"0";"12986,88"
"ORD01346";"2023-11-28";"CUST004";"MAT027";"92";"382,38";"0";"35178,96"
"ORD01347";"2023-12-09";"CUST015";"MAT017";"87";"544,55";"0";"47375,85"
"ORD01348";"2024-12-12";"CUST003";"MAT018";"29";"641,97";"0";"18617,13"
"ORD01349";"2024-03-30";"CUST007";"MAT001";"30";"637,49";"0";"19124,7"
"ORD01350";"2023-12-10";"CUST012";"MAT015";"72";"172,64";"0";"12430,08"
"ORD01351";"2024-12-25";"CUST015";"MAT023";"96";"397,23";"0";"38134,08"
"ORD01352";"2024-09-24";"CUST013";"MAT024";"44";"493,1";"0";"21696,4"
"ORD01353";"2024-06-23";"CUST003";"MAT007";"86";"397,52";"0";"34186,72"
"ORD01354";"2024-07-07";"CUST005";"MAT028";"90";"31,55";"0";"2839,5"
"ORD01355";"2024-11-20";"CUST004";"MAT004";"52";"135,76";"0";"7059,52"
"ORD01356";"2023-11-05";"CUST004";"MAT015";"65";"159,64";"5";"9857,77"
"ORD01357";"2024-10-27";"CUST001";"MAT011";"13";"263,44";"5";"3253,48"
"ORD01358";"2023-02-14";"CUST014";"MAT024";"51";"522,76";"0";"26660,76"
"ORD01359";"2024-01-14";"CUST004";"MAT014";"32";"494,72";"15";"13456,38"
"ORD01360";"2024-08-25";"CUST008";"MAT030";"87";"539,86";"0";"46967,82"
"ORD01361";"2024-02-07";"CUST010";"MAT008";"62";"576,26";"0";"35728,12"
"ORD01362";"2024-05-15";"CUST008";"MAT017";"3";"605,51";"5";"1725,7"
"ORD01363";"2024-04-01";"CUST007";"MAT025";"92";"261,31";"0";"24040,52"
"ORD01364";"2024-11-03";"CUST013";"MAT011";"43";"286,9";"0";"12336,7"
"ORD01365";"2024-07-28";"CUST011";"MAT005";"22";"632,77";"0";"13920,94"
"ORD01366";"2024-02-17";"CUST003";"MAT013";"30";"191,12";"0";"5733,6"
"ORD01367";"2023-03-02";"CUST006";"MAT009";"40";"158,09";"0";"6323,6"
"ORD01368";"2024-11-04";"CUST004";"MAT020";"87";"253,51";"10";"19849,83"
"ORD01369";"2023-08-10";"CUST014";"MAT012";"86";"199,43";"0";"17150,98"
"ORD01370";"2024-05-03";"CUST004";"MAT028";"46";"35,99";"0";"1655,54"
"ORD01371";"2024-08-09";"CUST001";"MAT022";"47";"223,02";"0";"10481,94"
"ORD01372";"2023-05-04";"CUST009";"MAT015";"80";"182,1";"0";"14568"
"ORD01373";"2024-04-30";"CUST006";"MAT020";"89";"218,21";"5";"18449,66"
"ORD01374";"2023-06-17";"CUST007";"MAT024";"36";"567,25";"5";"19399,95"
"ORD01375";"2024-10-23";"CUST010";"MAT025";"64";"257,84";"0";"16501,76"
"ORD01376";"2023-12-12";"CUST015";"MAT012";"66";"227,05";"15";"12737,5"
"ORD01377";"2023-11-05";"CUST003";"MAT001";"90";"649,75";"15";"49705,88"
"ORD01378";"2023-07-16";"CUST009";"MAT002";"43";"328,68";"0";"14133,24"
"ORD01379";"2023-02-14";"CUST014";"MAT014";"55";"415,44";"0";"22849,2"
"ORD01380";"2023-12-22";"CUST007";"MAT019";"46";"543,22";"0";"24988,12"
"ORD01381";"2024-07-27";"CUST008";"MAT028";"67";"35,52";"10";"2141,86"
"ORD01382";"2023-02-22";"CUST002";"MAT015";"77";"180,92";"0";"13930,84"
"ORD01383";"2024-03-18";"CUST005";"MAT015";"28";"186,84";"0";"5231,52"
"ORD01384";"2024-04-23";"CUST001";"MAT001";"69";"604,8";"0";"41731,2"
"ORD01385";"2023-10-04";"CUST008";"MAT027";"12";"403,92";"0";"4847,04"
"ORD01386";"2023-09-17";"CUST006";"MAT003";"87";"160,13";"0";"13931,31"
"ORD01387";"2023-10-23";"CUST015";"MAT021";"20";"681,96";"0";"13639,2"
"ORD01388";"2024-11-09";"CUST015";"MAT023";"44";"389,69";"0";"17146,36"
"ORD01389";"2024-05-02";"CUST004";"MAT008";"46";"572,64";"5";"25024,37"
"ORD01390";"2023-04-10";"CUST012";"MAT021";"46";"726,76";"5";"31759,41"
"ORD01391";"2023-07-07";"CUST011";"MAT018";"15";"620,85";"0";"9312,75"
"ORD01392";"2024-09-07";"CUST015";"MAT003";"94";"171,65";"0";"16135,1"
"ORD01393";"2024-01-29";"CUST010";"MAT016";"58";"124,58";"0";"7225,64"
"ORD01394";"2023-06-20";"CUST013";"MAT002";"7";"371,66";"5";"2471,54"
"ORD01395";"2023-05-09";"CUST013";"MAT014";"94";"440,81";"0";"41436,14"
"ORD01396";"2023-10-30";"CUST001";"MAT003";"54";"155,52";"0";"8398,08"
"ORD01397";"2024-03-18";"CUST009";"MAT003";"64";"156,67";"0";"10026,88"
"ORD01398";"2023-03-24";"CUST015";"MAT029";"29";"329,13";"10";"8590,29"
"ORD01399";"2024-10-27";"CUST005";"MAT003";"7";"176,26";"0";"1233,82"
"ORD01400";"2024-01-09";"CUST013";"MAT029";"59";"324,83";"5";"18206,72"
"ORD01401";"2023-09-05";"CUST001";"MAT022";"51";"221,49";"0";"11295,99"
"ORD01402";"2023-01-23";"CUST015";"MAT028";"55";"33,42";"0";"1838,1"
"ORD01403";"2024-07-23";"CUST008";"MAT004";"86";"149,73";"0";"12876,78"
"ORD01404";"2023-02-07";"CUST003";"MAT028";"35";"30,38";"0";"1063,3"
"ORD01405";"2023-10-31";"CUST008";"MAT010";"83";"159,28";"0";"13220,24"
"ORD01406";"2023-12-21";"CUST007";"MAT012";"84";"242,39";"0";"20360,76"
"ORD01407";"2024-08-12";"CUST002";"MAT006";"19";"769,81";"0";"14626,39"
"ORD01408";"2023-03-04";"CUST012";"MAT027";"55";"401,23";"0";"22067,65"
"ORD01409";"2023-06-02";"CUST010";"MAT022";"34";"242,87";"0";"8257,58"
"ORD01410";"2024-05-07";"CUST002";"MAT002";"57";"381,77";"0";"21760,89"
"ORD01411";"2024-02-27";"CUST005";"MAT011";"64";"252,62";"0";"16167,68"
"ORD01412";"2024-02-23";"CUST003";"MAT025";"55";"250,92";"0";"13800,6"
"ORD01413";"2024-10-19";"CUST003";"MAT026";"65";"147,01";"0";"9555,65"
"ORD01414";"2024-01-07";"CUST010";"MAT009";"62";"150,09";"0";"9305,58"
"ORD01415";"2023-10-11";"CUST013";"MAT015";"82";"164,37";"0";"13478,34"
"ORD01416";"2023-03-08";"CUST012";"MAT006";"71";"690,86";"5";"46598,51"
"ORD01417";"2023-09-27";"CUST012";"MAT017";"86";"564,87";"0";"48578,82"
"ORD01418";"2023-04-03";"CUST001";"MAT021";"87";"706,85";"0";"61495,95"
"ORD01419";"2023-03-29";"CUST011";"MAT023";"67";"367,06";"5";"23363,37"
"ORD01420";"2023-10-01";"CUST002";"MAT013";"25";"191,12";"0";"4778"
"ORD01421";"2023-10-05";"CUST012";"MAT019";"65";"522,46";"0";"33959,9"
"ORD01422";"2023-09-18";"CUST013";"MAT014";"55";"497,89";"0";"27383,95"
"ORD01423";"2024-04-23";"CUST015";"MAT011";"79";"267,05";"5";"20042,1"
"ORD01424";"2023-01-18";"CUST010";"MAT020";"22";"247,09";"5";"5164,18"
"ORD01425";"2023-03-26";"CUST010";"MAT030";"1";"500,53";"0";"500,53"
"ORD01426";"2024-09-30";"CUST002";"MAT003";"88";"157,82";"0";"13888,16"
"ORD01427";"2023-08-12";"CUST007";"MAT004";"42";"148,73";"0";"6246,66"
"ORD01428";"2024-07-23";"CUST003";"MAT005";"21";"632,77";"10";"11959,35"
"ORD01429";"2023-04-06";"CUST001";"MAT007";"28";"390,02";"0";"10920,56"
"ORD01430";"2024-08-01";"CUST003";"MAT002";"83";"336,26";"0";"27909,58"
"ORD01431";"2023-11-01";"CUST009";"MAT008";"12";"471,16";"0";"5653,92"
"ORD01432";"2024-05-12";"CUST003";"MAT021";"82";"681,96";"0";"55920,72"
"ORD01433";"2023-06-24";"CUST007";"MAT025";"37";"271,69";"15";"8544,65"
"ORD01434";"2024-07-08";"CUST011";"MAT019";"80";"460,18";"5";"34973,68"
"ORD01435";"2024-03-19";"CUST001";"MAT020";"81";"208,58";"0";"16894,98"
"ORD01436";"2023-09-29";"CUST003";"MAT018";"76";"578,62";"0";"43975,12"
"ORD01437";"2024-08-28";"CUST012";"MAT025";"29";"228,43";"0";"6624,47"
"ORD01438";"2024-05-06";"CUST008";"MAT010";"92";"172,56";"0";"15875,52"
"ORD01439";"2024-05-08";"CUST015";"MAT017";"16";"613,63";"0";"9818,08"
"ORD01440";"2024-03-06";"CUST007";"MAT012";"71";"239,32";"10";"15292,55"
"ORD01441";"2023-01-18";"CUST005";"MAT016";"85";"130,33";"0";"11078,05"
"ORD01442";"2023-06-30";"CUST012";"MAT002";"29";"364,08";"0";"10558,32"
"ORD01443";"2024-05-14";"CUST012";"MAT018";"17";"667,31";"10";"10209,84"
"ORD01444";"2023-12-30";"CUST011";"MAT019";"83";"508,62";"0";"42215,46"
"ORD01445";"2024-03-02";"CUST004";"MAT010";"42";"184,63";"0";"7754,46"
"ORD01446";"2024-03-30";"CUST005";"MAT001";"5";"645,67";"0";"3228,35"
"ORD01447";"2023-10-18";"CUST015";"MAT027";"8";"406,61";"5";"3090,24"
"ORD01448";"2023-04-15";"CUST002";"MAT007";"59";"357,51";"10";"18983,78"
"ORD01449";"2024-08-22";"CUST003";"MAT002";"75";"366,6";"0";"27495"
"ORD01450";"2023-04-09";"CUST013";"MAT007";"27";"370,01";"10";"8991,24"
"ORD01451";"2024-08-10";"CUST013";"MAT013";"56";"178,55";"5";"9498,86"
"ORD01452";"2023-05-29";"CUST004";"MAT011";"18";"276,07";"10";"4472,33"
"ORD01453";"2024-02-14";"CUST001";"MAT019";"13";"477,48";"0";"6207,24"
"ORD01454";"2024-02-18";"CUST007";"MAT028";"97";"32,02";"5";"2950,64"
"ORD01455";"2024-10-01";"CUST015";"MAT012";"37";"237,79";"0";"8798,23"
"ORD01456";"2024-09-21";"CUST010";"MAT029";"85";"337,74";"0";"28707,9"
"ORD01457";"2024-05-29";"CUST004";"MAT029";"48";"279,66";"5";"12752,5"
"ORD01458";"2023-09-30";"CUST013";"MAT013";"11";"184,84";"0";"2033,24"
"ORD01459";"2024-06-14";"CUST008";"MAT007";"33";"380,02";"0";"12540,66"
"ORD01460";"2024-02-08";"CUST005";"MAT023";"83";"354,49";"0";"29422,67"
"ORD01461";"2023-03-05";"CUST005";"MAT005";"59";"576,71";"0";"34025,89"
"ORD01462";"2024-06-10";"CUST013";"MAT004";"78";"143,74";"0";"11211,72"
"ORD01463";"2023-12-03";"CUST005";"MAT016";"1";"148,54";"10";"133,69"
"ORD01464";"2023-08-28";"CUST003";"MAT008";"4";"503,78";"0";"2015,12"
"ORD01465";"2023-01-23";"CUST006";"MAT016";"79";"137,04";"0";"10826,16"
"ORD01466";"2024-01-30";"CUST004";"MAT019";"55";"512,08";"0";"28164,4"
"ORD01467";"2023-12-01";"CUST002";"MAT019";"72";"512,08";"0";"36869,76"
"ORD01468";"2023-08-25";"CUST007";"MAT003";"23";"152,06";"0";"3497,38"
"ORD01469";"2024-04-06";"CUST007";"MAT020";"27";"245,49";"15";"5634"
"ORD01470";"2024-11-25";"CUST004";"MAT020";"85";"237,47";"15";"17157,21"
"ORD01471";"2023-05-12";"CUST004";"MAT029";"32";"283,96";"10";"8178,05"
"ORD01472";"2024-09-19";"CUST006";"MAT027";"24";"387,76";"10";"8375,62"
"ORD01473";"2024-07-06";"CUST012";"MAT013";"82";"164,72";"0";"13507,04"
"ORD01474";"2024-08-05";"CUST006";"MAT026";"48";"147,01";"0";"7056,48"
"ORD01475";"2023-08-28";"CUST011";"MAT029";"84";"294,71";"10";"22280,08"
"ORD01476";"2024-03-31";"CUST004";"MAT025";"59";"257,84";"10";"13691,3"
"ORD01477";"2024-03-21";"CUST012";"MAT014";"56";"428,13";"0";"23975,28"
"ORD01478";"2023-12-24";"CUST009";"MAT017";"23";"548,61";"0";"12618,03"
"ORD01479";"2024-11-01";"CUST008";"MAT003";"59";"161,28";"15";"8088,19"
"ORD01480";"2024-06-11";"CUST005";"MAT014";"39";"482,04";"15";"15979,63"
"ORD01481";"2023-04-14";"CUST010";"MAT025";"85";"231,89";"0";"19710,65"
"ORD01482";"2023-01-06";"CUST014";"MAT030";"5";"500,53";"0";"2502,65"
"ORD01483";"2023-11-04";"CUST005";"MAT011";"99";"281,49";"10";"25080,76"
"ORD01484";"2023-03-12";"CUST010";"MAT020";"54";"211,79";"0";"11436,66"
"ORD01485";"2023-02-28";"CUST003";"MAT002";"43";"338,79";"5";"13839,57"
"ORD01486";"2024-08-03";"CUST009";"MAT004";"59";"137,75";"0";"8127,25"
"ORD01487";"2023-01-25";"CUST007";"MAT002";"49";"402";"0";"19698"
"ORD01488";"2023-12-17";"CUST003";"MAT007";"1";"327,51";"0";"327,51"
"ORD01489";"2023-03-07";"CUST008";"MAT028";"67";"30,61";"10";"1845,78"
"ORD01490";"2023-12-14";"CUST005";"MAT017";"5";"629,89";"0";"3149,45"
"ORD01491";"2023-12-26";"CUST002";"MAT015";"23";"163,18";"0";"3753,14"
"ORD01492";"2023-04-07";"CUST014";"MAT028";"55";"34,82";"10";"1723,59"
"ORD01493";"2024-10-26";"CUST011";"MAT018";"87";"663,09";"5";"54804,39"
"ORD01494";"2023-10-27";"CUST001";"MAT006";"42";"695,79";"0";"29223,18"
"ORD01495";"2024-03-26";"CUST012";"MAT013";"10";"165,98";"0";"1659,8"
"ORD01496";"2024-01-22";"CUST014";"MAT018";"37";"663,09";"0";"24534,33"
"ORD01497";"2023-07-24";"CUST015";"MAT012";"1";"200,97";"10";"180,87"
"ORD01498";"2023-03-19";"CUST014";"MAT009";"47";"157,09";"0";"7383,23"
"ORD01499";"2024-08-19";"CUST011";"MAT011";"34";"236,38";"0";"8036,92"
"ORD01500";"2023-10-03";"CUST011";"MAT028";"28";"36,22";"0";"1014,16"
"ORD01501";"2024-09-10";"CUST009";"MAT029";"80";"294,71";"0";"23576,8"
"ORD01502";"2023-01-11";"CUST009";"MAT009";"2";"157,09";"10";"282,76"
"ORD01503";"2024-04-14";"CUST013";"MAT008";"81";"482,03";"0";"39044,43"
"ORD01504";"2023-01-13";"CUST007";"MAT012";"63";"236,25";"0";"14883,75"
"ORD01505";"2023-05-12";"CUST008";"MAT012";"93";"213,24";"10";"17848,19"
"ORD01506";"2023-05-05";"CUST010";"MAT004";"49";"154,72";"10";"6823,15"
"ORD01507";"2024-05-12";"CUST006";"MAT008";"99";"474,78";"0";"47003,22"
"ORD01508";"2023-03-08";"CUST006";"MAT022";"39";"242,87";"0";"9471,93"
"ORD01509";"2023-08-28";"CUST003";"MAT017";"71";"589,25";"0";"41836,75"
"ORD01510";"2024-10-21";"CUST008";"MAT028";"4";"34,12";"0";"136,48"
"ORD01511";"2024-09-04";"CUST010";"MAT012";"48";"205,57";"0";"9867,36"
"ORD01512";"2023-08-11";"CUST009";"MAT005";"17";"528,65";"5";"8537,7"
"ORD01513";"2024-10-09";"CUST004";"MAT008";"36";"558,14";"0";"20093,04"
"ORD01514";"2024-01-21";"CUST001";"MAT025";"3";"245,73";"10";"663,47"
"ORD01515";"2023-11-05";"CUST012";"MAT011";"77";"243,59";"10";"16880,79"
"ORD01516";"2023-01-07";"CUST012";"MAT014";"25";"478,87";"15";"10175,99"
"ORD01517";"2024-08-17";"CUST012";"MAT027";"37";"398,53";"5";"14008,33"
"ORD01518";"2023-10-01";"CUST007";"MAT022";"88";"212,32";"0";"18684,16"
"ORD01519";"2024-06-28";"CUST015";"MAT003";"10";"165,89";"5";"1575,95"
"ORD01520";"2023-01-27";"CUST006";"MAT007";"44";"362,51";"0";"15950,44"
"ORD01521";"2023-07-19";"CUST005";"MAT023";"66";"331,86";"0";"21902,76"
"ORD01522";"2024-01-04";"CUST012";"MAT005";"17";"636,78";"0";"10825,26"
"ORD01523";"2024-10-26";"CUST004";"MAT024";"76";"541,29";"0";"41138,04"
"ORD01524";"2024-04-17";"CUST012";"MAT002";"7";"343,85";"0";"2406,95"
"ORD01525";"2024-09-05";"CUST003";"MAT003";"58";"172,8";"0";"10022,4"
"ORD01526";"2024-04-05";"CUST007";"MAT023";"3";"392,2";"0";"1176,6"
"ORD01527";"2023-09-23";"CUST001";"MAT004";"86";"149,73";"0";"12876,78"
"ORD01528";"2023-07-28";"CUST014";"MAT007";"77";"390,02";"0";"30031,54"
"ORD01529";"2023-07-20";"CUST010";"MAT006";"6";"651,38";"0";"3908,28"
"ORD01530";"2023-09-01";"CUST007";"MAT007";"92";"327,51";"0";"30130,92"
"ORD01531";"2024-06-02";"CUST004";"MAT016";"76";"133,2";"0";"10123,2"
"ORD01532";"2023-06-21";"CUST002";"MAT007";"82";"355,01";"0";"29110,82"
"ORD01533";"2024-07-18";"CUST008";"MAT015";"13";"186,84";"0";"2428,92"
"ORD01534";"2024-07-29";"CUST012";"MAT018";"92";"557,5";"10";"46161"
"ORD01535";"2024-03-24";"CUST009";"MAT019";"80";"532,84";"5";"40495,84"
"ORD01536";"2024-04-13";"CUST003";"MAT025";"87";"269,96";"5";"22312,19"
"ORD01537";"2023-10-15";"CUST015";"MAT006";"33";"710,6";"10";"21104,82"
"ORD01538";"2024-06-26";"CUST014";"MAT018";"17";"629,3";"0";"10698,1"
"ORD01539";"2023-03-19";"CUST001";"MAT025";"8";"266,5";"10";"1918,8"
"ORD01540";"2024-04-11";"CUST005";"MAT013";"85";"188,61";"10";"14428,66"
"ORD01541";"2024-10-21";"CUST001";"MAT022";"24";"227,6";"0";"5462,4"
"ORD01542";"2024-07-20";"CUST007";"MAT008";"81";"558,14";"10";"40688,41"
"ORD01543";"2023-06-05";"CUST001";"MAT004";"49";"157,72";"0";"7728,28"
"ORD01544";"2024-10-19";"CUST005";"MAT009";"94";"154,09";"0";"14484,46"
"ORD01545";"2024-08-11";"CUST012";"MAT009";"54";"151,09";"10";"7342,97"
"ORD01546";"2024-07-19";"CUST006";"MAT010";"2";"162,9";"0";"325,8"
"ORD01547";"2023-12-12";"CUST012";"MAT024";"84";"570,96";"0";"47960,64"
"ORD01548";"2024-09-22";"CUST006";"MAT010";"68";"184,63";"0";"12554,84"
"ORD01549";"2024-04-26";"CUST009";"MAT003";"36";"163,58";"0";"5888,88"
"ORD01550";"2023-07-04";"CUST011";"MAT026";"11";"149,87";"0";"1648,57"
"ORD01551";"2023-11-13";"CUST015";"MAT026";"97";"134,6";"0";"13056,2"
"ORD01552";"2024-08-02";"CUST007";"MAT027";"27";"409,31";"0";"11051,37"
"ORD01553";"2023-06-03";"CUST012";"MAT029";"90";"339,89";"0";"30590,1"
"ORD01554";"2024-11-15";"CUST005";"MAT027";"35";"352,76";"0";"12346,6"
"ORD01555";"2023-09-18";"CUST003";"MAT024";"33";"585,79";"0";"19331,07"
"ORD01556";"2023-02-11";"CUST004";"MAT020";"47";"221,42";"0";"10406,74"
"ORD01557";"2023-10-08";"CUST002";"MAT019";"9";"512,08";"5";"4378,28"
"ORD01558";"2023-02-23";"CUST001";"MAT026";"98";"134,6";"5";"12531,26"
"ORD01559";"2024-11-07";"CUST012";"MAT017";"89";"613,63";"5";"51882,42"
"ORD01560";"2024-05-03";"CUST005";"MAT020";"79";"255,12";"0";"20154,48"
